date,Bath Rugby,Bedford Blues,Bristol Rugby,Exeter Chiefs,Gloucester,Harlequins,Leeds Carnegie,Leicester Tigers,London Irish,London Scottish,London Welsh,Newcastle Falcons,Northampton Saints,Richmond,Rotherham Titans,Sale Sharks,Saracens,Wasps,West Hartlepool,Worcester Warriors
2014-03-27,,,,,1443.7753487226196,,,1651.5546590499455,1360.3532086392686,,,,,,,1453.4048502126568,1723.2145143597104,,,1191.450897969249
2014-04-03,1538.1143254853525,,,1449.9871740767414,,1582.7679804306424,,,,,,1268.0138332592633,1637.908220689008,,,,,1383.4633769951424,,
2014-04-17,,,,,1447.1504370341684,,,1670.418667578842,1363.065633490256,,,,,,,1460.2039387706259,1734.5848969122046,,,1202.51395516437
2014-04-24,1553.5859693832358,,,1441.7700541819754,,1606.5181988885754,,,,,,1259.2841705287292,1634.5239781074686,,,,,1391.9342218461475,,
2014-05-08,1552.3644019328947,,,1431.0477550782784,1442.6541369461868,,,,,,,,,,,1466.5377704746288,1737.9908637980789,1396.7788971067996,,
2014-05-15,,,,,,1623.7912196099744,,1680.2850963079266,1366.7430908626068,,,1244.1330873222614,1638.6283397479106,,,,,,,1217.2124445556149
2014-05-22,,,,,,,,,,,,,1648.528114551905,,,,1732.689674758256,,,
2014-06-05,,,,,,,,,,,,,,,,,1713.7180536662604,,,
2014-09-11,,,,,,,,1671.446929986997,1358.9164149787352,,1256.1366504954892,,1670.3421799189207,,,1440.800804689626,1715.609193521485,,,
2014-09-18,1561.2189704307807,,,1442.8796206275067,1432.019264420086,1612.6658053627743,,,,,,1230.6018778005086,,,,,,1409.9836896406105,,
2014-09-25,1573.865403957912,,,,1415.8808541898718,1616.1255603884272,,,1366.4276529331473,,,1226.9504343630822,,,,1435.619198799687,,,,
2014-10-02,,,,1473.0255970440573,,,,1644.7299156411925,,,1239.4690468600568,,1662.0964206855856,,,,1736.101040122487,1410.3996227232092,,
2014-10-09,1582.1872015996782,,,,1442.674934032584,1603.6207700008551,,,1382.1559186361114,,,1240.1997103490107,,,,1441.2780331727106,,,,
2014-10-16,,,,1462.2075720240869,,,,1636.3427580492646,,,1221.5458748238505,,1672.328761428117,,,,1724.0425436901767,1417.4186147079215,,
2014-11-20,1569.3749199234371,,,,1429.2831926910458,,,1635.3625703582113,,,,,1650.6628290888214,,,1444.8507142249234,,1420.9968817715671,,
2014-11-27,,,,1490.4800198180374,,1586.1653565210456,,,1359.7320919189078,,1214.2370870793472,1269.2609947409505,,,,,1706.312984875343,,,
2014-12-04,1587.6159273361914,,,1506.5092428532394,,,,1642.1920007554538,1345.092038877991,,1211.1449340590896,1259.636243148412,,,,,,,,
2014-12-25,,,,,1418.3485563193522,1579.3325976298086,,,,,,,1680.0228205876035,,,1484.8026932574287,1691.0755617197728,1417.8054194479505,,
2015-01-01,1604.1466136000836,,,,1401.8383180109204,1566.3180529332458,,,1343.52302137026,,,1254.2762076626461,,,,1473.5516654967112,,,,
2015-01-08,,,,1472.271922445364,,,,1653.0996023978214,,,1200.5242674606645,,1694.0281407397204,,,,1696.1241772156152,1444.1322297211975,,
2015-01-15,1601.3395936919683,,,,1438.8369966771759,1582.5146113659928,,,1354.9745716565435,,,1260.1788381371734,,,,1480.2372583653948,,,,
2015-02-19,,,,1462.742755647137,,,,1645.242126634842,,,1186.8474171089892,,1679.3898323509916,,,,1684.4594906958398,1453.2222836071926,,
2015-02-26,1581.515218061173,,,,1438.1271122504916,1549.482283810185,,,1346.4833274596547,,,1259.537958769312,,,,1502.432239967016,,,,
2015-03-05,,,,1494.2106826255551,,,,1656.347873342498,,,1173.2963257351162,,1697.5976495948887,,,,1670.2119673396123,1458.4577174859696,,
2015-03-12,1575.9464916071488,,,1496.0908591330026,1435.1719382130834,1548.6041188171853,,,,,,1254.274516252691,,,,,,1449.3514517058707,,
2015-04-02,,,,,,,,1664.6185990912693,1359.2012129114905,,1167.444434832178,,1695.2584563157855,,,1498.3781324024499,1684.2065842368936,,,
2015-04-16,,,,1507.5310460506867,,1548.9617212080955,,,1372.5696462205228,,1160.444850768913,1243.0463806958699,,,,,1692.0928924144662,,,
2015-04-30,1588.7947750277979,,,,1427.0031071134838,,,1657.4518041515253,,,,,1688.5608433758512,,,1470.6862033651887,,1463.855867377043,,
2015-05-14,,,,,1433.7548851065774,1547.6349019241825,,,,,,,1689.1603713648185,,,1473.6803544056195,1661.9355465556278,1454.136315407709,,
2015-05-21,1608.491211454513,,,1525.5723239317138,,,,1676.4027307172205,1361.6899692163456,,1156.7038750804466,1255.086172387583,,,,,,,,
2015-05-28,1619.307364653998,,,,,,,,,,,,1662.9406523122514,,,,,,,
2015-06-04,1604.9165428993695,,,,,,,,,,,,,,,,,,,
2015-10-22,1611.0726918079888,,,,,1535.0415829185465,,,1355.3871526476305,,,1244.7104555741935,,,,,1698.7662356886212,,,1238.970539133286
2015-10-29,,,,1523.5940263983139,1432.4780082402415,,,1676.6403854211303,,,,,1642.432758300017,,,1466.6264608842173,,1462.8650839777713,,
2015-11-05,1578.3809695435739,,,,1436.043305412061,,,1679.9141420214746,,,,1236.4910823258592,,,,1481.2920772887107,1707.937512378615,,,
2015-11-12,,,,1544.2950622809842,,1555.265470060078,,,1341.0963283896185,,,,1614.0182261478344,,,,,1467.355092012724,,1240.9471067671618
2015-12-03,,,,1553.1602763526025,,,,1672.3408608665743,1329.0012532442067,,,,1617.779108566941,,,1465.081400184375,1722.4711944549624,,,
2015-12-10,1565.5107881086813,,,,1434.380800772644,1549.615121040911,,,,,,1234.9234469415978,,,,,,1465.471598178455,,1236.6939347669431
2015-12-31,1567.3133796786276,,,1572.4667037220154,,1542.3634213087207,,1676.7884698168743,1344.5741959470747,,,,,,,,,1457.894794677016,,
2016-01-07,,,,,1447.3278074929206,,,,,,,1253.4071203940084,1621.4643742482403,,,1458.6591369669504,1739.5082134197796,,,1228.6850503939936
2016-01-14,,,,1570.4377484430786,,1563.7591305563992,,1677.0013147261686,1344.8728319309098,,,,,,,,,1452.2931677377758,,
2016-02-04,,,,,1433.7923928248044,,,,,,,1266.4421354354135,1593.6639603082351,,,1463.9420838470367,1728.2533846650792,,,1220.263104484853
2016-02-11,1524.2872475152526,,,1564.5396664223792,,1529.8814897545565,,1663.503109117598,1344.7411687905544,,,,,,,,,1476.4701213454628,,
2016-02-18,,,,,1464.5401472384274,,,,,,,1283.998917745367,1611.0507907465105,,,1496.9918071488917,1716.956422667311,,,1208.9511620716835
2016-02-25,1512.9679827508494,,,,,1531.5786334881338,,,1333.0761480903666,,,1303.3034479341127,,,,,1719.647564868243,,,1227.2084495777656
2016-03-03,,,,1569.4536662930511,1466.1378506521341,,,1631.8754118623756,,,,,1593.2337518818804,,,1483.076173545022,,1525.4051917975007,,
2016-03-10,1509.9422864753808,,,,1476.6497305512066,,,1638.4946627604536,,,,1280.3337942721146,,,,1492.9017450976269,1695.3928601969933,,,
2016-03-17,,,,1565.137044557058,,1521.165659271055,,,1322.2601342926835,,,,1618.2765008970941,,,,,1527.7027071653079,,1260.9669407724127
2016-03-24,1504.6432659546738,,,1575.4346565067071,,1498.7510937103755,,1636.732027252463,1335.5801295985705,,,,,,,,,1534.9708989043052,,
2016-03-31,,,,,1432.2277755052585,,,,,,,1267.34869625203,1613.3719984197876,,,1494.480234606815,1694.3491926107938,,,1293.6463356031695
2016-04-07,1508.8234251122785,,,1572.5237532654978,,1496.4365332794332,,1626.4292910791696,1314.7484047186929,,,,,,,,,1553.4551154342166,,
2016-04-21,,,,,1442.0939893542184,,,,,,,1274.4751138947465,1586.7505089779224,,,1513.676852040053,1708.0708094509125,,,1283.7703049611189
2016-04-28,1509.141849438223,,,,,,,,,,,,,,,,,,,
2016-05-05,,,,1567.5550017026555,,,,1643.6692098582266,1294.6500256427225,,,,1592.9531343150556,,,1486.3419921676202,1709.0902683909774,,,
2016-05-12,1516.3632461283316,,,,1448.6087949192301,1488.663931492862,,,,,,1264.3870835309167,,,,,,1555.0027002326044,,1278.6713706765668
2016-05-26,,,,1589.5183131591848,,,,,,,,,,,,,1718.725912398836,,,
2016-06-02,,,,,,,,,,,,,,,,,1723.6484571085255,,,
2016-09-08,,,,,1438.2658729829275,1492.0908445790521,,,,,,1280.9128179712532,1585.7409047109436,,,,1724.6057411300744,1557.0890923497855,,
2016-09-15,1538.1093829082995,,1274.3633228642354,1563.5934759204285,,,,1615.720954935009,,,,,,,,1487.8238117412436,,,,1279.3436176704765
2016-09-22,1540.7140010371998,,,1569.7203590306947,,,,,,,,1272.8147908790531,,,,1469.7625373782992,1740.4572039758468,1577.9652767020405,,
2016-09-29,,,1265.7999601492231,,1433.5299694460255,1494.5624454029794,,1627.2838296948696,,,,,1570.6178393440814,,,,,,,1279.4998656360588
2016-10-06,,,1262.7386257891153,,1420.5286054641047,,,,,,,,1579.3063967648034,,,1481.12166554868,,1600.3767179489746,,1288.4810926906218
2016-10-13,1554.0950687103768,,,1559.5419385820348,,1500.5612271753519,,1615.006639305705,,,,1292.8046386157291,,,,,1730.986131189307,,,
2016-11-03,,,1246.0913911058121,1542.8741567465665,,1503.8325666153219,,,,,,,1572.3906546937521,,,,1736.2166668979035,1597.4439161829584,,
2016-11-24,1572.60576529534,,,,1438.3889330832908,,,1615.2496079371258,,,,1282.925219739067,,,,1475.6707857422455,,,,1276.6520660317194
2016-12-01,,,1239.5888063143145,1553.0879407925665,,1509.399532160936,,,,,,,1556.248746753115,,,,1746.043949277589,1588.2968641035034,,
2016-12-08,1576.5321942836981,,,,1439.9124051738368,,,1626.4938827910407,,,,1321.4028964087026,,,,1456.5746888265548,,,,1268.2141634312522
2016-12-29,,,1245.6019543073915,1577.2698867384365,,1500.6403381812331,,,,,,,1555.4605488175591,,,,1732.240015925861,1602.2702481523906,,
2017-01-05,1552.3800064775994,,,,1420.8172636013128,,,1603.5108445996786,,,,1313.3255006164054,,,,1429.1954586473098,,,,1275.5144634748124
2017-01-12,,,,,1425.3837833665855,1490.6058474673025,,,,,,1330.1082460368254,1569.7888806078133,,,,1736.6350231583622,1617.5096402679571,,
2017-02-16,1545.2412603835944,,1256.4371372622702,1598.0696682106768,,,,1599.2493715404714,,,,,,,,1428.1719455270513,,,,1293.016650952747
2017-02-23,1552.3311751846124,,,,1439.7241098257398,,,1600.921769080003,,,,1340.9710019012164,,,,1443.4254040615986,,,,1286.7451614941615
2017-03-02,,,1273.2886088638104,1606.8845784327634,,1479.4439645101086,,,,,,,1546.0963016280255,,,,1698.8492110925522,1609.8640941624415,,
2017-03-09,1519.9120496401285,,,,1420.5612739251858,,,1596.9367144613896,,,,1333.5326055530506,,,,1427.8918697398526,,,,1292.2740764015655
2017-03-30,,,1254.075646727152,1627.1756329420057,,1498.7084898891346,,,,,,,1543.7170907543368,,,,1707.5402700732668,1625.536417876241,,
2017-04-13,1527.9347450609885,,,1628.5956498755927,,,,,,,,1341.3364516873273,,,,1429.1291648879096,1710.895842747847,1631.6266927918882,,
2017-04-20,,,1248.1673966029196,,1428.387875870074,1483.5086497816776,,1602.945343269125,,,,,1527.20377597384,,,,,,,1302.562535024519
2017-05-04,1517.1185873360535,,,1645.7360717532495,,1497.3563851671067,,1606.7636676271268,,,,1346.115296606555,,,,,1722.1375391070328,,,
2017-05-11,,,1234.2651196681109,,1413.5986635219074,,,,,,,,1529.6405082378321,,,1428.4751897370768,,1634.2232014424458,,1289.0857294969846
2017-05-25,,,,1664.8451824023716,,,,,,,,,,,,,,1642.0544542074304,,
2017-06-01,,,,,,,,,,,,,,,,,,1626.3127166587296,,
