Date,Bath Rugby,Bedford Blues,Bristol Rugby,Exeter Chiefs,Gloucester,Harlequins,Leeds Carnegie,Leicester Tigers,London Irish,London Scottish,London Welsh,Newcastle Falcons,Northampton Saints,Richmond,Rotherham Titans,Sale Sharks,Saracens,Wasps,West Hartlepool,Worcester Warriors
2003-11-27,1498.938354751497,,,,1559.9786898872958,1405.74142460422,1399.4867991062024,1546.0005974478868,1462.307386934846,,,1415.6237975785593,1547.1125397364701,,1158.70372799117,1474.9531184341574,1368.7131103049676,1583.3152000066295,,
2003-12-04,1510.9083957285343,,,,1560.1500111455814,1393.8423367588055,1404.7965352075787,1538.9971005137838,1471.2278561691571,,,1419.3328633955514,1547.1917206051644,,1154.0068851486803,1467.4174984118752,1367.6021414688398,1590.419906506475,,
2003-12-25,1522.8784367055716,,,,1555.2958647741725,1400.3603558671598,1410.106271308955,1537.302867775637,1468.0643461508428,,,1423.0799862544977,1547.2709014738584,,1149.310042306191,1459.8818783895929,1363.1542773828965,1597.5246130063206,,
2004-01-01,1523.341361086858,,,,1550.4417184027634,1406.8783749755144,1400.1178703755008,1535.6086350374899,1464.9008361325284,,,1426.8271091134438,1547.9911727190447,,1146.1514796393826,1461.8682289747414,1358.7064132969529,1605.9338072594585,,
2004-01-08,1523.804285468144,,,,1560.6045698038392,1413.396394083869,1390.1294694420467,1519.6014767323404,1450.7625648293852,,,1409.351396255827,1548.7114439642307,,1142.992916972574,1458.6716131618264,1354.828261553252,1614.3430015125964,,
2004-02-12,1524.2672098494302,,,,1570.7674212049149,1419.9144131922233,1380.1410685085925,1525.0088267921042,1450.763742498838,,,1398.553334231464,1549.431715209417,,1141.0790779105978,1455.4749973489115,1350.9501098095513,1620.958681612517,,
2004-02-19,1526.755434974125,,,,1576.0143347180124,1414.8053892930034,1382.1022513204812,1530.4161768518677,1450.7649201682907,,,1387.7552722071011,1557.0082751468162,,1139.1652388486216,1456.1142219954556,1347.0719580658506,1627.5743617124378,,
2004-02-26,1529.2436600988199,,,,1576.7652198624414,1409.6963653937835,1384.0634341323698,1535.8235269116312,1450.7660978377435,,,1386.9008928443684,1564.5848350842155,,1135.776370016286,1456.7534466419997,1356.9382455402535,1634.1900418123585,,
2004-03-25,1538.8831284288065,,,,1577.5161050068707,1404.5873414945636,1386.0246169442582,1541.230876971395,1436.9569162138712,,,1386.0465134816359,1566.2725564727061,,1132.9449951075467,1457.3926712885439,1352.7874741040155,1634.5455464685328,,
2004-04-01,1548.522596758793,,,,1578.2669901512998,1399.4783175953437,1387.985799756147,1545.6865690717482,1431.7247874648922,,,1385.1921341189031,1567.9602778611966,,1130.1136201988077,1458.031895935088,1348.6367026677776,1634.901051124707,,
2004-04-08,1554.3858779587106,,,,1579.017875295729,1403.159235189521,1387.8723765630011,1550.1422611721016,1426.4926587159132,,,1384.3377547561704,1568.853586117305,,1127.2822452900684,1458.2337453589798,1344.4859312315396,1641.3944793310995,,
2004-04-22,1551.5890559970605,,,,1579.768760440158,1406.8401527836982,1387.7589533698556,1554.5979532724548,1424.3859199135582,,,1377.176506323804,1569.7468943734134,,1124.3750850831384,1458.4355947828715,1347.5527458998279,1635.943192242911,,
2004-04-29,1548.7922340354107,,,,1585.2073101886765,1413.5259584192781,1382.6992823067258,1555.118809861377,1422.279181111203,,,1370.0152578914378,1574.5420791895847,,1121.4679248762086,1458.6374442067633,1350.6195605681162,1630.4919051547222,,
2004-05-06,1545.9954120737607,,,,1590.645859937195,1420.2117640548581,1377.639611243596,1555.6396664502993,1420.1724423088476,,,1362.8540094590714,1579.3372640057562,,1118.5607646692788,1461.447855395664,1353.6863752364045,1625.0406180665336,,
2004-05-13,1543.1985901121107,,,,1591.182585360279,1415.6071623511543,1363.4732480242185,1557.6071844388314,1418.0657035064926,,,1371.3200408919674,1584.1324488219275,,1115.6536044623488,1464.2582665845648,1362.8421996894656,1619.589330978345,,
